Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,410,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,627",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,29,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,315,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"1,627",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"30,600",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,744",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,629",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,GRASSES,"GRASSES, FESCUE, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"8,271",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"7,815",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,288,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"8,740",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,945,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,945,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"79,409",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,790,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,812",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,291",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,GRASSES,"GRASSES, FESCUE, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"13,419",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,166",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,176,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"10,100",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,977,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"14,539",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,264",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,124",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,140,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,HERBS,"HERBS, DRY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,PEAS,"PEAS, DRY, SOUTHERN (COWPEAS) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,518",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,SORGHUM,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,250,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,650,963",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"15,401",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"11,310",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,534,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,63,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"7,127",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"8,193",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,POPCORN,"POPCORN, SHELLED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,596",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,520",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,270,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,347,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,865",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,203,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"3,741",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,SORGHUM,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"530,604",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,450,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,GRASSES,"GRASSES, FESCUE, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,600",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,673",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,229,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,464,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,932",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,48,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"5,132",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,929,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,775,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,154,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,SORGHUM,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"13,305",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"19,288",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,COTTON,"COTTON - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN BALES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,GRAIN,"GRAIN, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,GRASSES,"GRASSES, FESCUE, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"23,973",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,554,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,824",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"20,818",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,777,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"24,059",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,173,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,27,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,146,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,070",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,PEAS,"PEAS, DRY, SOUTHERN (COWPEAS) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,SORGHUM,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,407,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,354",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,600",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"15,932",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"15,932",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,060",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,013",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,53,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,927,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"1,013",
